symbol,exit_reason,duration_h,size_usd,peak_pct,net_pnl,pnl_pct
XLMUSDT,TRAILING,0,439.16,4.03,7.8891,1.796
BANDUSDT,TRAILING,0,181.49,5.15,5.2518,2.894
RSRUSDT,TIME_24H,0,360.32,3.41,10.5879,2.938
GALAUSDT,TRAILING,0,633.87,3.67,9.1878,1.449
STRAXUSDT,STOP_LOSS,0,507.08,0.08,-21.0285,-4.147
MTLUSDT,STOP_LOSS,0,181.49,0.71,-7.5263,-4.147
ACHUSDT,TIME_24H,0,450.85,2.8,6.8125,1.511
XLMUSDT,STOP_LOSS,0,507.08,0.08,-21.0285,-4.147
GTCUSDT,STOP_LOSS,0,659.87,2.84,-27.365,-4.147
FETUSDT,STOP_LOSS,0,196.25,0.44,-8.1383,-4.147
HFTUSDT,STOP_LOSS,0,196.25,0.38,-8.1383,-4.147
CHZUSDT,TRAILING,0,196.25,3.23,1.9857,1.012
MINAUSDT,STOP_LOSS,0,574.36,2.16,-23.8185,-4.147
STGUSDT,TRAILING,0,791.51,4.43,17.341,2.191
RLCUSDT,TRAILING,0,196.25,5.63,6.6059,3.366
IQUSDT,TRAILING,0,183.54,3.89,3.0396,1.656
IOSTUSDT,TRAILING,0,183.54,5.44,5.8406,3.182
DUSKUSDT,STOP_LOSS,0,230.51,2.51,-9.5593,-4.147
SPELLUSDT,STOP_LOSS,0,183.54,2.49,-7.6115,-4.147
RLCUSDT,STOP_LOSS,0,186.54,0.88,-7.7356,-4.147
CHZUSDT,STOP_LOSS,0,780.85,1.87,-32.3818,-4.147
IOSTUSDT,STOP_LOSS,0,586.62,0.1,-24.3269,-4.147
ALGOUSDT,STOP_LOSS,0,370.95,0.98,-15.3832,-4.147
POWRUSDT,TRAILING,0,748.07,3.01,5.9938,0.801
PEPEUSDT,TRAILING,0,177.67,7.46,9.1669,5.159
WOOUSDT,TRAILING,0,377.17,4.25,7.5844,2.011
AVAXUSDT,TRAILING,0,377.17,3.84,6.0917,1.615
IMXUSDT,STOP_LOSS,0,177.67,1.64,-7.3681,-4.147
ACMUSDT,STOP_LOSS,0,370.95,2.81,-15.3832,-4.147
BICOUSDT,STOP_LOSS,0,318.3,0.43,-13.1998,-4.147
CFXUSDT,STOP_LOSS,0,318.3,0.64,-13.1998,-4.147
GMTUSDT,STOP_LOSS,0,318.3,1.81,-13.1998,-4.147
BCHUSDT,STOP_LOSS,0,322.18,0.25,-13.3608,-4.147
DEXEUSDT,TRAILING,0,322.18,5.07,9.085,2.82
AUCTIONUSDT,TRAILING,0,322.18,6.54,13.7022,4.253
APTUSDT,TIME_24H,0,169.75,1.27,-2.9738,-1.752
INJUSDT,TRAILING,0,167.68,4.01,2.9845,1.78
JASMYUSDT,TRAILING,0,472.62,3.48,5.9451,1.258
LUNCUSDT,TRAILING,0,239.32,5.85,8.5774,3.584
ANKRUSDT,TIME_24H,0,472.62,0.27,-8.4669,-1.791
LPTUSDT,TIME_24H,0,167.68,1.08,-2.0597,-1.228
FLOWUSDT,TRAILING,0,239.32,5.25,7.1516,2.988
UMAUSDT,STOP_LOSS,0,337.45,1.6,-13.9939,-4.147
HIGHUSDT,STOP_LOSS,0,356.12,0.94,-14.7681,-4.147
JASMYUSDT,STOP_LOSS,0,356.12,2.2,-14.7681,-4.147
