symbol,exit_reason,duration_h,size_usd,peak_pct,net_pnl,pnl_pct
HOTUSDT,STOP_LOSS,0,2284.2,0.57,-60.4884,-2.648
LDOUSDT,TRAILING,0,1636.38,5.75,57.0295,3.485
JTOUSDT,STOP_LOSS,0,1636.38,1.6,-43.3335,-2.648
CFXUSDT,STOP_LOSS,0,1642.6,0.52,-43.498,-2.648
NEARUSDT,STOP_LOSS,0,1642.6,0.5,-43.498,-2.648
AAVEUSDT,STOP_LOSS,0,1636.38,2.65,-43.3335,-2.648
DEXEUSDT,STOP_LOSS,0,1473.65,1.25,-39.0242,-2.648
JOEUSDT,STOP_LOSS,0,2243.42,0.11,-59.4087,-2.648
BELUSDT,STOP_LOSS,0,2356.28,1.88,-62.3973,-2.648
SKLUSDT,TRAILING,0,2305.91,3.21,22.9416,0.995
SANTOSUSDT,TRAILING,0,2325.08,3.52,30.2626,1.302
LINKUSDT,TRAILING,0,2351.69,4.48,52.6806,2.24
VTHOUSDT,TRAILING,0,656.71,5.73,22.7389,3.463
JASMYUSDT,TRAILING,0,2389.4,3.42,28.7957,1.205
QTUMUSDT,TRAILING,0,2403.79,5.59,80.0267,3.329
BELUSDT,TRAILING,0,2434.64,3.81,38.5711,1.584
RAYUSDT,STOP_LOSS,0,2434.64,1.5,-64.4724,-2.648
BELUSDT,STOP_LOSS,0,2430.86,0.49,-64.3721,-2.648
DEXEUSDT,STOP_LOSS,0,2398.67,0.4,-63.5198,-2.648
SPELLUSDT,STOP_LOSS,0,2216.97,0.12,-58.7082,-2.648
JTOUSDT,TRAILING,0,2337.56,7.04,110.8973,4.744
VTHOUSDT,STOP_LOSS,0,2393.0,1.42,-63.3698,-2.648
ADAUSDT,STOP_LOSS,0,2361.32,2.29,-62.5307,-2.648
POWRUSDT,STOP_LOSS,0,2330.05,2.91,-61.7028,-2.648
QTUMUSDT,TRAILING,0,2299.2,6.03,86.3177,3.754
XVSUSDT,STOP_LOSS,0,2341.51,0.82,-62.006,-2.648
DEXEUSDT,TIME_24H,0,2280.24,1.93,17.0375,0.747
ARKUSDT,TRAILING,0,1540.79,3.17,14.77,0.959
SUSDT,TRAILING,0,1540.79,4.29,31.5745,2.049
JTOUSDT,TRAILING,0,1540.79,4.81,39.453,2.561
ADAUSDT,STOP_LOSS,0,2342.47,0.05,-62.0316,-2.648
TWTUSDT,TRAILING,0,2331.76,4.52,53.081,2.276
DEXEUSDT,STOP_LOSS,0,2312.53,1.15,-61.2387,-2.648
SUIUSDT,TRAILING,0,2318.95,3.0,18.3138,0.79
TWTUSDT,TRAILING,0,2335.47,3.74,35.2857,1.511
AAVEUSDT,TRAILING,0,2318.95,3.64,32.8156,1.415
ENSUSDT,STOP_LOSS,0,1741.58,0.28,-46.1193,-2.648
CELRUSDT,STOP_LOSS,0,1240.83,0.49,-32.8588,-2.648
ETHUSDT,STOP_LOSS,0,1741.58,1.14,-46.1193,-2.648
XVSUSDT,STOP_LOSS,0,569.94,1.3,-15.0928,-2.648
WBETHUSDT,STOP_LOSS,0,2330.75,2.51,-61.7211,-2.648
PROMUSDT,STOP_LOSS,0,2269.93,1.53,-60.1107,-2.648
QNTUSDT,STOP_LOSS,0,1884.8,0.42,-49.9117,-2.648
GLMUSDT,STOP_LOSS,0,693.37,0.66,-18.3612,-2.648
TWTUSDT,STOP_LOSS,0,1884.8,1.29,-49.9117,-2.648
TNSRUSDT,STOP_LOSS,0,2172.61,2.39,-57.5334,-2.648
AGLDUSDT,TRAILING,0,2172.61,5.41,68.4803,3.152
BELUSDT,TRAILING,0,2113.67,4.47,47.0922,2.228
BELUSDT,TRAILING,0,2209.81,3.7,32.5896,1.475
